BLcode,country,year,sex,agefrom,ageto,lu,lp,lpc,ls,lsc,lh,lhc,yr_sch,yr_sch_pri,yr_sch_sec,yr_sch_ter,pop,WBcode,region_code
53,Dominican Rep.,1965,MF,25,999,41.33,50.69,7.30,6.76,1.38,1.23,0.45,2.62,2.22,0.37,0.03,1330,DOM,Latin America and the Caribbean
53,Dominican Rep.,1970,MF,25,999,40.10,45.90,4.30,12.10,2.50,1.90,0.57,3.04,2.35,0.65,0.05,1555,DOM,Latin America and the Caribbean
53,Dominican Rep.,1975,MF,25,999,35.06,48.58,4.86,14.18,3.02,2.23,0.67,3.41,2.59,0.76,0.06,1812,DOM,Latin America and the Caribbean
53,Dominican Rep.,1980,MF,25,999,30.00,50.15,5.41,16.56,3.66,3.33,0.96,3.88,2.86,0.94,0.09,2054,DOM,Latin America and the Caribbean
53,Dominican Rep.,1985,MF,25,999,27.34,48.38,5.65,19.33,4.43,4.98,1.40,4.37,3.08,1.16,0.13,2531,DOM,Latin America and the Caribbean
53,Dominican Rep.,1990,MF,25,999,23.68,46.84,5.97,22.32,5.34,7.19,1.98,4.97,3.36,1.43,0.18,3004,DOM,Latin America and the Caribbean
53,Dominican Rep.,1995,MF,25,999,20.21,45.23,6.29,24.47,6.12,10.10,2.73,5.58,3.62,1.71,0.26,3515,DOM,Latin America and the Caribbean
53,Dominican Rep.,2000,MF,25,999,16.61,43.80,6.62,26.99,7.05,12.61,3.36,6.11,3.89,1.90,0.32,4035,DOM,Latin America and the Caribbean
53,Dominican Rep.,2005,MF,25,999,13.29,44.53,7.30,27.16,7.40,15.03,3.95,6.47,4.09,2.01,0.38,4548,DOM,Latin America and the Caribbean
53,Dominican Rep.,2010,MF,25,999,10.42,43.75,7.79,28.46,8.10,17.37,4.53,6.90,4.30,2.16,0.44,5072,DOM,Latin America and the Caribbean
72,Ecuador,1950,MF,25,999,50.40,44.10,14.10,4.70,2.33,0.90,0.60,2.38,2.08,0.26,0.03,1450,ECU,Latin America and the Caribbean
72,Ecuador,1955,MF,25,999,44.85,48.43,13.75,5.68,2.76,1.05,0.70,2.62,2.27,0.32,0.03,1568,ECU,Latin America and the Caribbean
72,Ecuador,1960,MF,25,999,37.80,53.70,13.60,7.10,3.42,1.40,0.92,2.98,2.53,0.40,0.05,1737,ECU,Latin America and the Caribbean
72,Ecuador,1965,MF,25,999,36.60,53.79,24.75,8.01,3.83,1.59,1.03,3.43,2.93,0.45,0.05,1953,ECU,Latin America and the Caribbean
72,Ecuador,1970,MF,25,999,34.51,53.76,30.13,9.48,4.52,2.22,1.39,3.84,3.22,0.55,0.07,2204,ECU,Latin America and the Caribbean
72,Ecuador,1975,MF,25,999,31.90,53.70,33.57,11.20,5.30,3.20,2.04,4.27,3.48,0.69,0.10,2518,ECU,Latin America and the Caribbean
72,Ecuador,1980,MF,25,999,25.40,51.10,34.10,16.00,7.90,7.60,4.66,5.39,3.97,1.17,0.25,2973,ECU,Latin America and the Caribbean
72,Ecuador,1985,MF,25,999,22.68,47.65,33.18,20.07,10.46,9.59,6.03,6.01,4.20,1.49,0.31,3517,ECU,Latin America and the Caribbean
72,Ecuador,1990,MF,25,999,21.09,43.67,31.51,22.56,13.97,12.68,7.77,6.64,4.37,1.86,0.41,4174,ECU,Latin America and the Caribbean
72,Ecuador,1995,MF,25,999,19.78,42.15,31.31,24.08,13.38,13.99,8.97,6.91,4.49,1.96,0.46,4914,ECU,Latin America and the Caribbean
72,Ecuador,2000,MF,25,999,20.93,41.47,31.49,22.67,14.87,14.94,9.16,6.95,4.44,2.02,0.48,5613,ECU,Latin America and the Caribbean
72,Ecuador,2005,MF,25,999,19.27,39.33,30.43,25.28,14.35,16.13,10.13,7.26,4.58,2.16,0.53,6376,ECU,Latin America and the Caribbean
72,Ecuador,2010,MF,25,999,17.97,36.99,29.12,27.95,16.12,17.09,10.50,7.59,4.69,2.35,0.55,7228,ECU,Latin America and the Caribbean
54,El Salvador,1950,MF,25,999,66.80,29.90,5.80,2.80,1.22,0.40,0.26,1.40,1.26,0.13,0.01,731,SLV,Latin America and the Caribbean
54,El Salvador,1955,MF,25,999,63.63,32.15,5.32,3.77,1.64,0.48,0.31,1.56,1.38,0.17,0.02,817,SLV,Latin America and the Caribbean
54,El Salvador,1960,MF,25,999,61.80,33.20,5.10,4.60,2.00,0.50,0.32,1.67,1.46,0.20,0.02,928,SLV,Latin America and the Caribbean
54,El Salvador,1965,MF,25,999,58.02,35.51,6.10,5.45,2.35,1.03,0.64,1.93,1.64,0.26,0.03,1055,SLV,Latin America and the Caribbean
54,El Salvador,1970,MF,25,999,54.20,37.90,7.84,6.00,2.55,1.90,1.09,2.23,1.85,0.33,0.06,1240,SLV,Latin America and the Caribbean
54,El Salvador,1975,MF,25,999,48.56,41.48,9.93,7.28,3.07,2.49,1.50,2.61,2.13,0.40,0.08,1441,SLV,Latin America and the Caribbean
54,El Salvador,1980,MF,25,999,43.06,45.00,12.16,8.02,3.36,3.61,2.30,3.02,2.41,0.49,0.12,1623,SLV,Latin America and the Caribbean
54,El Salvador,1985,MF,25,999,39.37,46.65,13.59,8.91,3.67,4.99,3.29,3.40,2.64,0.59,0.17,1766,SLV,Latin America and the Caribbean
54,El Salvador,1990,MF,25,999,37.44,46.32,14.63,9.89,4.12,6.36,4.55,3.72,2.80,0.70,0.22,1961,SLV,Latin America and the Caribbean
54,El Salvador,1995,MF,25,999,31.42,47.00,15.87,13.90,5.96,7.48,5.22,4.67,3.48,0.94,0.25,2276,SLV,Latin America and the Caribbean
54,El Salvador,2000,MF,25,999,25.77,45.01,16.15,19.46,8.92,9.54,6.80,5.73,4.24,1.16,0.33,2712,SLV,Latin America and the Caribbean
54,El Salvador,2005,MF,25,999,21.26,41.80,15.21,26.34,13.81,10.60,7.68,6.67,4.93,1.37,0.37,3222,SLV,Latin America and the Caribbean
54,El Salvador,2010,MF,25,999,16.04,40.16,15.90,32.27,16.85,11.53,8.45,7.54,5.63,1.52,0.40,3680,SLV,Latin America and the Caribbean
56,Guatemala,1950,MF,25,999,72.30,24.90,5.70,2.30,1.58,0.50,0.32,1.25,1.09,0.15,0.02,1112,GTM,Latin America and the Caribbean
56,Guatemala,1955,MF,25,999,71.61,25.51,5.95,2.46,1.65,0.45,0.29,1.28,1.12,0.15,0.01,1286,GTM,Latin America and the Caribbean
56,Guatemala,1960,MF,25,999,72.83,23.66,5.56,2.86,1.89,0.65,0.45,1.29,1.09,0.18,0.02,1487,GTM,Latin America and the Caribbean
56,Guatemala,1965,MF,25,999,73.16,22.78,5.33,3.23,1.97,0.84,0.61,1.32,1.09,0.21,0.03,1694,GTM,Latin America and the Caribbean
56,Guatemala,1970,MF,25,999,72.73,22.33,5.22,4.03,2.31,0.91,0.66,1.40,1.12,0.24,0.03,1924,GTM,Latin America and the Caribbean
56,Guatemala,1975,MF,25,999,70.09,23.81,5.65,4.90,2.81,1.20,0.96,1.60,1.25,0.30,0.04,2221,GTM,Latin America and the Caribbean
56,Guatemala,1980,MF,25,999,55.00,35.90,8.60,6.90,4.00,2.20,1.82,2.42,1.88,0.46,0.08,2506,GTM,Latin America and the Caribbean
56,Guatemala,1985,MF,25,999,50.58,38.52,11.08,8.38,4.98,2.45,1.97,2.77,2.14,0.55,0.09,2796,GTM,Latin America and the Caribbean
56,Guatemala,1990,MF,25,999,46.66,40.62,12.47,9.88,6.18,2.82,2.30,3.11,2.35,0.65,0.10,3126,GTM,Latin America and the Caribbean
56,Guatemala,1995,MF,25,999,42.60,42.58,13.52,11.59,7.71,3.24,2.65,3.46,2.57,0.77,0.12,3502,GTM,Latin America and the Caribbean
56,Guatemala,2000,MF,25,999,39.50,43.30,14.10,13.50,9.70,3.60,2.92,3.79,2.75,0.91,0.13,3974,GTM,Latin America and the Caribbean
56,Guatemala,2005,MF,25,999,38.89,46.35,15.02,11.35,7.18,3.41,2.75,3.61,2.73,0.76,0.12,4603,GTM,Latin America and the Caribbean
56,Guatemala,2010,MF,25,999,33.10,48.85,16.42,15.15,9.74,2.91,2.21,4.07,3.04,0.92,0.10,5399,GTM,Latin America and the Caribbean
73,Guyana,1950,MF,25,999,21.49,73.22,43.05,4.87,1.97,0.44,0.27,4.13,3.81,0.31,0.01,173,GUY,Latin America and the Caribbean
73,Guyana,1955,MF,25,999,17.67,75.75,44.54,5.96,2.38,0.61,0.40,4.41,4.00,0.39,0.02,187,GUY,Latin America and the Caribbean
73,Guyana,1960,MF,25,999,16.09,76.22,44.81,6.91,2.79,0.76,0.49,4.57,4.09,0.45,0.03,203,GUY,Latin America and the Caribbean
73,Guyana,1965,MF,25,999,13.95,76.98,45.37,8.22,3.32,0.85,0.55,4.78,4.21,0.54,0.03,225,GUY,Latin America and the Caribbean
73,Guyana,1970,MF,25,999,12.20,77.60,45.83,9.20,3.74,1.00,0.63,4.95,4.31,0.60,0.03,233,GUY,Latin America and the Caribbean
73,Guyana,1975,MF,25,999,9.90,75.73,44.56,13.14,5.50,1.23,0.76,5.36,4.47,0.85,0.04,254,GUY,Latin America and the Caribbean
73,Guyana,1980,MF,25,999,8.10,72.90,42.73,17.30,7.72,1.80,1.10,5.82,4.61,1.15,0.06,275,GUY,Latin America and the Caribbean
73,Guyana,1985,MF,25,999,7.03,67.82,39.62,23.52,10.89,1.66,1.06,6.30,4.73,1.51,0.05,287,GUY,Latin America and the Caribbean
73,Guyana,1990,MF,25,999,6.85,61.81,36.01,29.95,14.46,1.43,0.92,6.75,4.82,1.89,0.05,300,GUY,Latin America and the Caribbean
73,Guyana,1995,MF,25,999,6.87,55.77,32.43,36.32,18.06,1.10,0.70,7.18,4.89,2.25,0.04,322,GUY,Latin America and the Caribbean
73,Guyana,2000,MF,25,999,7.00,47.50,27.60,45.40,22.86,0.20,0.13,7.69,4.99,2.69,0.01,354,GUY,Latin America and the Caribbean
73,Guyana,2005,MF,25,999,6.31,44.04,25.55,49.55,25.65,0.19,0.12,8.04,5.07,2.96,0.01,387,GUY,Latin America and the Caribbean
73,Guyana,2010,MF,25,999,5.29,39.15,22.69,55.02,29.08,0.64,0.41,8.55,5.19,3.34,0.02,416,GUY,Latin America and the Caribbean
57,Haiti,1950,MF,25,999,90.90,6.60,2.30,2.40,1.00,0.20,0.13,0.56,0.42,0.13,0.01,1496,HTI,Latin America and the Caribbean
57,Haiti,1955,MF,25,999,89.75,7.48,1.80,2.54,1.09,0.22,0.14,0.59,0.44,0.14,0.01,1563,HTI,Latin America and the Caribbean
57,Haiti,1960,MF,25,999,88.13,8.71,1.65,2.89,1.33,0.26,0.17,0.67,0.50,0.16,0.01,1641,HTI,Latin America and the Caribbean
57,Haiti,1965,MF,25,999,85.72,10.67,1.75,3.31,1.64,0.30,0.19,0.78,0.59,0.19,0.01,1727,HTI,Latin America and the Caribbean
57,Haiti,1970,MF,25,999,83.50,12.40,1.80,3.80,2.00,0.30,0.27,0.90,0.67,0.22,0.01,1837,HTI,Latin America and the Caribbean
57,Haiti,1975,MF,25,999,79.97,14.13,2.09,5.43,2.91,0.45,0.28,1.16,0.84,0.31,0.01,1962,HTI,Latin America and the Caribbean
57,Haiti,1980,MF,25,999,77.00,15.20,2.19,7.20,3.95,0.70,0.54,1.44,1.00,0.42,0.02,2121,HTI,Latin America and the Caribbean
57,Haiti,1985,MF,25,999,59.50,30.50,4.27,9.30,5.30,0.70,0.45,2.21,1.64,0.54,0.02,2319,HTI,Latin America and the Caribbean
57,Haiti,1990,MF,25,999,53.04,33.37,4.53,12.84,7.70,0.76,0.49,2.72,1.95,0.75,0.03,2539,HTI,Latin America and the Caribbean
57,Haiti,1995,MF,25,999,46.82,35.74,4.71,16.63,10.57,0.82,0.52,3.27,2.26,0.98,0.03,2724,HTI,Latin America and the Caribbean
57,Haiti,2000,MF,25,999,40.30,38.16,4.87,20.66,14.04,0.89,0.61,3.86,2.58,1.24,0.03,2962,HTI,Latin America and the Caribbean
57,Haiti,2005,MF,25,999,34.15,40.29,4.96,24.61,18.07,0.96,0.70,4.45,2.89,1.53,0.03,3324,HTI,Latin America and the Caribbean
57,Haiti,2010,MF,25,999,32.03,38.89,4.62,28.07,22.36,1.03,0.77,4.90,3.05,1.81,0.04,3821,HTI,Latin America and the Caribbean
58,Honduras,1950,MF,25,999,63.16,33.24,6.97,3.09,2.29,0.59,0.38,1.64,1.43,0.20,0.02,487,HND,Latin America and the Caribbean
58,Honduras,1955,MF,25,999,61.90,34.21,6.97,3.35,2.48,0.60,0.39,1.70,1.47,0.21,0.02,559,HND,Latin America and the Caribbean
58,Honduras,1960,MF,25,999,60.90,34.90,6.90,3.50,2.61,0.60,0.39,1.74,1.50,0.22,0.02,657,HND,Latin America and the Caribbean
58,Honduras,1965,MF,25,999,59.48,35.96,4.95,3.97,2.98,0.60,0.39,1.77,1.50,0.24,0.02,771,HND,Latin America and the Caribbean
58,Honduras,1970,MF,25,999,56.84,37.72,5.00,4.68,3.45,0.78,0.49,1.92,1.61,0.29,0.03,863,HND,Latin America and the Caribbean
58,Honduras,1975,MF,25,999,53.10,40.50,6.00,5.30,3.80,1.00,0.61,2.14,1.77,0.33,0.03,983,HND,Latin America and the Caribbean
58,Honduras,1980,MF,25,999,42.89,46.73,8.30,8.45,5.70,1.92,1.17,2.88,2.27,0.54,0.06,1173,HND,Latin America and the Caribbean
58,Honduras,1985,MF,25,999,33.50,51.30,11.48,11.90,7.60,3.30,2.11,3.69,2.80,0.78,0.11,1400,HND,Latin America and the Caribbean
58,Honduras,1990,MF,25,999,27.56,53.43,15.06,15.35,9.63,3.64,2.33,4.28,3.19,0.97,0.12,1681,HND,Latin America and the Caribbean
58,Honduras,1995,MF,25,999,23.67,53.72,19.03,18.71,11.20,3.87,2.47,4.79,3.54,1.13,0.13,2018,HND,Latin America and the Caribbean
58,Honduras,2000,MF,25,999,19.27,55.31,24.41,21.16,11.93,4.20,2.68,5.30,3.91,1.25,0.14,2410,HND,Latin America and the Caribbean
58,Honduras,2005,MF,25,999,15.33,55.75,30.69,23.80,12.48,5.08,3.22,5.85,4.33,1.36,0.17,2868,HND,Latin America and the Caribbean
58,Honduras,2010,MF,25,999,12.01,54.17,35.26,27.43,13.25,6.35,4.02,6.45,4.71,1.53,0.21,3403,HND,Latin America and the Caribbean
59,Jamaica,1950,MF,25,999,21.63,73.42,22.46,4.53,1.81,0.39,0.25,3.40,3.17,0.21,0.01,636,JAM,Latin America and the Caribbean
59,Jamaica,1955,MF,25,999,20.06,74.46,23.13,5.05,2.01,0.41,0.27,3.51,3.26,0.24,0.01,689,JAM,Latin America and the Caribbean
59,Jamaica,1960,MF,25,999,18.80,75.30,24.07,5.50,2.21,0.50,0.32,3.62,3.34,0.26,0.02,679,JAM,Latin America and the Caribbean
59,Jamaica,1965,MF,25,999,12.26,80.99,27.10,6.10,2.45,0.66,0.43,3.97,3.65,0.30,0.02,697,JAM,Latin America and the Caribbean
59,Jamaica,1970,MF,25,999,5.10,86.80,30.68,6.90,2.79,1.10,0.70,4.40,4.00,0.36,0.04,700,JAM,Latin America and the Caribbean
59,Jamaica,1975,MF,25,999,4.14,84.83,32.28,9.56,3.97,1.45,0.91,4.71,4.17,0.49,0.05,726,JAM,Latin America and the Caribbean
59,Jamaica,1980,MF,25,999,3.20,79.80,33.04,15.00,6.64,2.00,1.23,5.24,4.41,0.77,0.06,830,JAM,Latin America and the Caribbean
59,Jamaica,1985,MF,25,999,3.42,71.75,31.83,22.37,10.30,2.42,1.55,5.80,4.59,1.13,0.08,938,JAM,Latin America and the Caribbean
59,Jamaica,1990,MF,25,999,4.00,62.27,29.46,30.44,14.63,3.29,2.12,6.43,4.78,1.55,0.11,1052,JAM,Latin America and the Caribbean
59,Jamaica,1995,MF,25,999,5.22,47.39,23.63,40.13,19.86,7.01,4.50,7.41,4.96,2.22,0.23,1160,JAM,Latin America and the Caribbean
59,Jamaica,2000,MF,25,999,6.50,32.43,16.77,48.52,24.29,12.55,8.07,8.55,5.14,3.00,0.41,1267,JAM,Latin America and the Caribbean
59,Jamaica,2005,MF,25,999,6.05,27.68,14.91,52.72,27.09,13.49,8.67,9.01,5.25,3.32,0.44,1320,JAM,Latin America and the Caribbean
59,Jamaica,2010,MF,25,999,5.74,22.31,12.42,56.94,29.92,14.99,9.62,9.53,5.36,3.68,0.49,1391,JAM,Latin America and the Caribbean
60,Mexico,1950,MF,25,999,46.07,48.37,10.41,4.19,1.46,1.37,1.13,2.40,2.10,0.25,0.05,11088,MEX,Latin America and the Caribbean
60,Mexico,1955,MF,25,999,46.03,48.33,10.40,4.26,1.48,1.39,1.15,2.41,2.10,0.26,0.05,12212,MEX,Latin America and the Caribbean
60,Mexico,1960,MF,25,999,43.63,49.87,11.01,5.17,1.72,1.34,1.11,2.55,2.22,0.29,0.05,13701,MEX,Latin America and the Caribbean
60,Mexico,1965,MF,25,999,41.11,51.54,12.15,5.68,2.43,1.68,1.38,2.76,2.35,0.34,0.06,15464,MEX,Latin America and the Caribbean
60,Mexico,1970,MF,25,999,37.45,53.45,14.02,6.75,3.16,2.35,1.86,3.09,2.57,0.44,0.08,17661,MEX,Latin America and the Caribbean
60,Mexico,1975,MF,25,999,36.12,51.21,15.63,9.07,3.70,3.62,2.71,3.49,2.77,0.60,0.13,20283,MEX,Latin America and the Caribbean
60,Mexico,1980,MF,25,999,34.20,48.60,17.20,11.80,4.61,5.30,3.93,4.00,3.00,0.81,0.18,23688,MEX,Latin America and the Caribbean
60,Mexico,1985,MF,25,999,27.55,48.38,18.65,17.50,6.90,6.57,5.32,4.82,3.46,1.13,0.24,27857,MEX,Latin America and the Caribbean
60,Mexico,1990,MF,25,999,22.01,47.43,19.34,22.78,9.09,7.77,5.59,5.53,3.84,1.42,0.27,32758,MEX,Latin America and the Caribbean
60,Mexico,1995,MF,25,999,17.20,44.56,20.38,28.16,11.95,10.07,8.68,6.43,4.24,1.81,0.38,38773,MEX,Latin America and the Caribbean
60,Mexico,2000,MF,25,999,13.44,42.08,32.13,32.45,13.13,12.02,10.21,7.43,4.90,2.09,0.44,46203,MEX,Latin America and the Caribbean
60,Mexico,2005,MF,25,999,10.21,37.99,18.96,36.88,15.35,14.91,12.52,7.83,4.82,2.46,0.55,53573,MEX,Latin America and the Caribbean
60,Mexico,2010,MF,25,999,7.61,33.62,18.86,41.95,17.73,16.83,13.91,8.52,5.10,2.80,0.61,60528,MEX,Latin America and the Caribbean
61,Nicaragua,1950,MF,25,999,64.20,32.80,7.90,2.40,0.96,0.50,0.32,1.54,1.39,0.13,0.02,429,NIC,Latin America and the Caribbean
61,Nicaragua,1955,MF,25,999,63.14,32.64,7.74,3.22,1.29,0.98,0.64,1.69,1.46,0.19,0.03,485,NIC,Latin America and the Caribbean
61,Nicaragua,1960,MF,25,999,59.85,34.22,8.08,4.14,1.68,1.76,1.13,1.96,1.62,0.28,0.06,549,NIC,Latin America and the Caribbean
61,Nicaragua,1965,MF,25,999,56.02,35.75,8.44,5.39,2.19,2.79,1.78,2.30,1.82,0.39,0.09,628,NIC,Latin America and the Caribbean
61,Nicaragua,1970,MF,25,999,53.90,34.60,8.21,7.20,2.94,4.40,2.77,2.69,1.98,0.57,0.14,720,NIC,Latin America and the Caribbean
61,Nicaragua,1975,MF,25,999,50.93,36.07,8.63,7.51,3.16,5.44,3.34,2.94,2.12,0.65,0.18,836,NIC,Latin America and the Caribbean
61,Nicaragua,1980,MF,25,999,48.30,36.93,8.95,7.76,3.47,6.98,4.23,3.24,2.26,0.76,0.22,992,NIC,Latin America and the Caribbean
61,Nicaragua,1985,MF,25,999,45.93,37.26,9.16,7.44,3.45,9.35,5.96,3.59,2.40,0.89,0.31,1153,NIC,Latin America and the Caribbean
61,Nicaragua,1990,MF,25,999,44.10,35.72,8.92,9.55,4.62,10.61,6.80,3.96,2.55,1.06,0.35,1315,NIC,Latin America and the Caribbean
61,Nicaragua,1995,MF,25,999,41.71,35.24,8.95,11.76,5.86,11.27,7.20,4.28,2.71,1.20,0.37,1534,NIC,Latin America and the Caribbean
61,Nicaragua,2000,MF,25,999,38.60,35.48,9.17,13.58,6.86,12.34,7.87,4.65,2.89,1.35,0.40,1790,NIC,Latin America and the Caribbean
61,Nicaragua,2005,MF,25,999,35.93,32.99,8.68,17.08,8.88,13.99,8.86,5.14,3.11,1.57,0.46,2135,NIC,Latin America and the Caribbean
61,Nicaragua,2010,MF,25,999,32.14,30.32,8.12,21.67,11.52,15.87,10.02,5.76,3.41,1.84,0.52,2579,NIC,Latin America and the Caribbean
62,Panama,1950,MF,25,999,36.50,50.10,22.10,11.80,3.25,1.70,1.27,3.59,2.98,0.55,0.06,360,PAN,Latin America and the Caribbean
62,Panama,1955,MF,25,999,33.27,51.66,23.26,13.11,3.57,1.94,1.40,3.83,3.15,0.62,0.07,398,PAN,Latin America and the Caribbean
62,Panama,1960,MF,25,999,28.00,54.10,24.40,15.40,4.10,2.60,1.82,4.26,3.43,0.74,0.09,440,PAN,Latin America and the Caribbean
62,Panama,1965,MF,25,999,26.90,53.76,22.06,16.27,5.80,3.08,2.13,4.39,3.44,0.85,0.10,494,PAN,Latin America and the Caribbean
62,Panama,1970,MF,25,999,24.90,53.50,21.82,17.40,8.40,4.20,2.82,4.72,3.56,1.03,0.14,564,PAN,Latin America and the Caribbean
62,Panama,1975,MF,25,999,21.67,52.65,22.95,20.18,9.96,5.51,3.53,5.22,3.81,1.23,0.18,653,PAN,Latin America and the Caribbean
62,Panama,1980,MF,25,999,18.30,50.30,23.20,23.20,11.50,8.30,4.85,5.90,4.10,1.54,0.26,767,PAN,Latin America and the Caribbean
62,Panama,1985,MF,25,999,15.02,47.17,23.93,27.18,14.35,10.62,6.56,6.63,4.40,1.88,0.34,897,PAN,Latin America and the Caribbean
62,Panama,1990,MF,25,999,12.19,43.81,22.72,30.24,15.09,13.76,8.02,7.26,4.64,2.19,0.44,1056,PAN,Latin America and the Caribbean
62,Panama,1995,MF,25,999,10.11,39.97,23.89,33.36,19.32,16.55,11.24,8.04,4.91,2.57,0.56,1252,PAN,Latin America and the Caribbean
62,Panama,2000,MF,25,999,8.90,36.52,21.98,33.97,18.83,20.40,14.87,8.53,5.02,2.81,0.71,1464,PAN,Latin America and the Caribbean
62,Panama,2005,MF,25,999,7.43,34.20,22.26,37.05,22.67,21.32,15.58,9.00,5.20,3.07,0.74,1673,PAN,Latin America and the Caribbean
62,Panama,2010,MF,25,999,6.11,31.80,21.32,39.40,24.57,22.69,16.36,9.38,5.32,3.28,0.78,1884,PAN,Latin America and the Caribbean
74,Paraguay,1950,MF,25,999,39.10,54.60,7.80,5.40,2.36,0.80,0.52,2.55,2.24,0.28,0.03,648,PRY,Latin America and the Caribbean
74,Paraguay,1955,MF,25,999,32.74,60.04,7.60,6.20,2.73,0.96,0.69,2.82,2.46,0.33,0.03,681,PRY,Latin America and the Caribbean
74,Paraguay,1960,MF,25,999,26.40,65.40,8.42,6.90,3.04,1.20,0.95,3.11,2.70,0.37,0.04,712,PRY,Latin America and the Caribbean
74,Paraguay,1965,MF,25,999,23.69,66.33,9.17,8.50,3.74,1.44,1.13,3.37,2.86,0.45,0.05,772,PRY,Latin America and the Caribbean
74,Paraguay,1970,MF,25,999,19.60,68.00,10.30,10.50,4.60,2.00,1.59,3.74,3.10,0.57,0.07,846,PRY,Latin America and the Caribbean
74,Paraguay,1975,MF,25,999,17.16,67.73,12.92,12.82,5.53,2.29,1.71,4.09,3.33,0.69,0.08,935,PRY,Latin America and the Caribbean
74,Paraguay,1980,MF,25,999,14.10,66.60,15.50,16.00,7.00,3.40,2.50,4.64,3.63,0.89,0.12,1147,PRY,Latin America and the Caribbean
74,Paraguay,1985,MF,25,999,10.80,65.59,19.26,18.36,8.54,5.24,3.82,5.26,3.96,1.12,0.18,1355,PRY,Latin America and the Caribbean
74,Paraguay,1990,MF,25,999,9.14,63.68,20.63,19.69,9.95,7.47,5.30,5.75,4.16,1.34,0.26,1629,PRY,Latin America and the Caribbean
74,Paraguay,1995,MF,25,999,7.72,65.15,29.42,19.50,11.67,7.62,5.82,6.12,4.46,1.39,0.27,1913,PRY,Latin America and the Caribbean
74,Paraguay,2000,MF,25,999,8.81,63.91,19.70,19.77,14.23,7.51,6.02,5.89,4.14,1.47,0.27,2221,PRY,Latin America and the Caribbean
74,Paraguay,2005,MF,25,999,5.44,55.78,25.33,34.99,23.59,3.74,2.88,6.87,4.76,1.98,0.13,2584,PRY,Latin America and the Caribbean
74,Paraguay,2010,MF,25,999,3.66,48.39,25.43,43.89,30.38,4.04,3.08,7.70,5.09,2.47,0.14,3046,PRY,Latin America and the Caribbean
75,Peru,1950,MF,25,999,49.05,41.74,13.84,7.24,4.04,1.97,1.57,2.69,2.22,0.40,0.07,3026,PER,Latin America and the Caribbean
75,Peru,1955,MF,25,999,45.23,43.99,14.62,8.49,4.65,2.27,1.84,2.95,2.40,0.46,0.08,3378,PER,Latin America and the Caribbean
75,Peru,1960,MF,25,999,42.80,44.90,14.97,9.70,5.23,2.60,2.13,3.15,2.53,0.53,0.09,3820,PER,Latin America and the Caribbean
75,Peru,1965,MF,25,999,38.41,47.05,15.87,11.35,6.08,3.18,2.62,3.50,2.76,0.62,0.12,4336,PER,Latin America and the Caribbean
75,Peru,1970,MF,25,999,35.00,47.10,16.10,13.40,7.10,4.50,3.68,3.90,2.97,0.77,0.16,4923,PER,Latin America and the Caribbean
75,Peru,1975,MF,25,999,28.50,46.81,17.29,17.87,9.28,6.85,5.60,4.72,3.41,1.06,0.25,5668,PER,Latin America and the Caribbean
75,Peru,1980,MF,25,999,24.00,44.50,17.20,21.40,10.70,10.10,8.23,5.47,3.74,1.36,0.37,6597,PER,Latin America and the Caribbean
75,Peru,1985,MF,25,999,20.29,42.08,12.52,25.72,14.16,11.60,9.43,5.93,3.88,1.63,0.42,7711,PER,Latin America and the Caribbean
75,Peru,1990,MF,25,999,17.52,39.44,9.92,27.72,17.49,15.41,12.48,6.58,4.07,1.95,0.56,9016,PER,Latin America and the Caribbean
75,Peru,1995,MF,25,999,16.53,35.19,8.22,27.59,22.53,20.69,16.72,7.26,4.20,2.31,0.75,10331,PER,Latin America and the Caribbean
75,Peru,2000,MF,25,999,13.53,32.69,7.97,32.70,24.35,21.07,17.00,7.73,4.45,2.52,0.76,11849,PER,Latin America and the Caribbean
75,Peru,2005,MF,25,999,10.53,30.26,7.74,38.52,26.34,20.68,16.66,8.16,4.69,2.72,0.75,13559,PER,Latin America and the Caribbean
75,Peru,2010,MF,25,999,8.31,26.85,7.24,44.27,27.51,20.57,16.56,8.53,4.91,2.88,0.74,15352,PER,Latin America and the Caribbean
65,Trinidad and Tobago,1950,MF,25,999,20.27,72.32,39.85,6.75,1.98,0.63,0.40,4.76,4.44,0.30,0.02,275,TTO,Latin America and the Caribbean
65,Trinidad and Tobago,1955,MF,25,999,17.30,73.69,40.68,8.18,2.32,0.79,0.54,5.02,4.63,0.36,0.03,300,TTO,Latin America and the Caribbean
65,Trinidad and Tobago,1960,MF,25,999,15.71,73.83,40.85,9.48,2.55,0.93,0.66,5.19,4.74,0.42,0.03,333,TTO,Latin America and the Caribbean
65,Trinidad and Tobago,1965,MF,25,999,13.24,73.47,40.96,12.13,3.01,1.09,0.80,5.49,4.93,0.52,0.04,347,TTO,Latin America and the Caribbean
65,Trinidad and Tobago,1970,MF,25,999,11.60,73.20,41.04,14.00,3.27,1.20,0.89,5.69,5.06,0.59,0.04,368,TTO,Latin America and the Caribbean
65,Trinidad and Tobago,1975,MF,25,999,5.80,73.56,42.65,18.77,4.03,1.82,1.40,6.37,5.51,0.79,0.06,408,TTO,Latin America and the Caribbean
65,Trinidad and Tobago,1980,MF,25,999,1.30,72.00,42.60,23.70,4.00,2.90,2.31,6.98,5.87,1.00,0.10,462,TTO,Latin America and the Caribbean
